5431,2008-03-31,Double Jeopardy!,"ALSO A BOOK IN THE BIBLE","$1600","This character first hit the radio in 1928 with his partner Andy","Amos"
5431,2008-03-31,Double Jeopardy!,"IS IT ""TEA"" TIME YET?","$1600","When Lady Diana had doubts about marrying Prince Charles, she was told: Too late. ""Your face is on"" these cloth items","tea towels"
5431,2008-03-31,Double Jeopardy!,"GENERAL INFORMATION","$2000","This Army general headed American-led forces during the initial combat phase of the Iraq War as it began in 2003","Tommy Franks"
5431,2008-03-31,Double Jeopardy!,"TV PRODUCERS","$2000","He probably has another 6 or 7 ""Law & Order"" offshoots on his desk just waiting for network slots","Dick Wolf"
5431,2008-03-31,Double Jeopardy!,"TOUGH BODIES OF WATER","$2,000","This Venezuelan lake is the only one of the world's 25 largest lakes whose elevation is sea level","Lake Maracaibo"
5431,2008-03-31,Double Jeopardy!,"HELLO, DELI!","$2000","Something smells fishy--must be this chopped fish patty mixed with crumbs & eggs & served cold in a jellied broth","gefilte fish"
5431,2008-03-31,Double Jeopardy!,"ALSO A BOOK IN THE BIBLE","$2000","Few were ""better than"" this Mr. Cornell who founded the university in 1865","Ezra"
5431,2008-03-31,Double Jeopardy!,"IS IT ""TEA"" TIME YET?","$2000","In 1975 the Perfumer's Workshop introduced a fragrance named for this flower","a tea rose"
5431,2008-03-31,Final Jeopardy!,"BEFORE THEY WERE SENATORS","None","Later a U.S. senator, in 1962 he made a famous 75,000-mile trip","John Glenn"
5630,2009-02-13,Jeopardy!,"AMERICAN HISTORY","$200","Between 1856 & 1860, 2,962 of this faith set out from Iowa & Nebraska to Utah in the Handcart Migration","Mormonism"
5630,2009-02-13,Jeopardy!,"CABLE CHANNELS","$200","The Dire Straits song ""Money For Nothing"" says, ""You play the guitar on"" this cable channel","MTV"
5630,2009-02-13,Jeopardy!,"PROPHET SHARING","$200","Before he was a prophet, Smohalla gained fame as one of these alliterative Native American healers","a medicine man"
5630,2009-02-13,Jeopardy!,"WOMEN OF THE WORLD","$200","This Nobel Peace Prize winner was born in what is now Skopje, Macedonia in 1910","Mother Teresa"
5630,2009-02-13,Jeopardy!,"SWEET!","$200","This slang term for coffee precedes ""chip"" in a Starbucks ice cream flavor","java"
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW","$200","This adjective refers to the original natives of any region","indigenous"
5630,2009-02-13,Jeopardy!,"AMERICAN HISTORY","$400","On April 2, 1917 President Wilson told Congress, ""The world must be made safe for"" this","democracy"
5630,2009-02-13,Jeopardy!,"CABLE CHANNELS","$400","This channel for women produces the original drama ""Army Wives""","Lifetime"
5630,2009-02-13,Jeopardy!,"PROPHET SHARING","$400","In I Kings this fiery Biblical prophet won a contest with the prophets of Baal","Elijah"
5630,2009-02-13,Jeopardy!,"WOMEN OF THE WORLD","$400","This British dame, Rudolf Nureyev's dance partner, was married to a Panamanian diplomat","Margot Fonteyn"
5630,2009-02-13,Jeopardy!,"SWEET!","$400","Butter is an ingredient of this hard candy that has ""butter"" in its name; the rest of its name doesn't refer to whisky","butterscotch"
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW","$400","The systematic teaching of beliefs to gain uncritical acceptance","indoctrination"
5630,2009-02-13,Jeopardy!,"AMERICAN HISTORY","$600","On April 20, 1971 the U.S. Supreme Court upheld this transportation method as a way to achieve school integration","busing"
5630,2009-02-13,Jeopardy!,"CABLE CHANNELS","$600","This channel shows films like ""The Magnificent Seven"" & original series like ""Mad Men"" & ""Breaking Bad""","AMC"
5630,2009-02-13,Jeopardy!,"PROPHET SHARING","$600","The soothsayer Calchas told this king he had to offer up his daughter Iphigenia to Artemis to get winds to rise","Agamemnon"
5630,2009-02-13,Jeopardy!,"WOMEN OF THE WORLD","$600","She wrote her first novel, ""The House of the Spirits"", in exile soon after her uncle's assassination","Isabel Allende"
5630,2009-02-13,Jeopardy!,"SWEET!","$600","A confection called a kiss is baked this: sugar & stiffly beaten egg whites","meringue"
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW","$600","Punjab means ""land of 5 rivers"", & all 5 of the rivers eventually flow into this one","the Indus"
5630,2009-02-13,Jeopardy!,"AMERICAN HISTORY","$800","John O'Sullivan, who later became a diplomat, coined this term for the USA's right to cover the continent","Manifest Destiny"
5630,2009-02-13,Jeopardy!,"CABLE CHANNELS","$800","You'll ""find"" that this channel features ""Cash Cab"" & ""Dirty Jobs""","Discovery"
5630,2009-02-13,Jeopardy!,"PROPHET SHARING","$800","Poems known as the ""Gathas"" are attributed to this ancient prophet & teacher who lived in eastern Iran","Zoroaster"
5630,2009-02-13,Jeopardy!,"WOMEN OF THE WORLD","$800","This Norwegian beauty is noted for her work with Ingmar Bergman & with UNICEF","Liv Ullmann"
5630,2009-02-13,Jeopardy!,"SWEET!","$800","A red cake named for this smooth fabric is really a chocolate cake--food coloring gives it the distinctive color","velvet"
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW","$800","Insurance term meaning to protect against damage, loss or injury","indemnity"
5630,2009-02-13,Jeopardy!,"AMERICAN HISTORY","$1000","In 1798 Congress passed this collection of bills to control domestic dissent & conspiracy against the federal govt.","the Alien & Sedition Acts"
5630,2009-02-13,Jeopardy!,"CABLE CHANNELS","$1000","Channel that's been home to gritty shows like ""Dirt"" & ""Rescue Me""","FX"
5630,2009-02-13,Jeopardy!,"PROPHET SHARING","$1000","On the Sistine Chapel ceiling, Michelangelo included some of these ancient oracle-like prophetesses","sibyls"
5630,2009-02-13,Jeopardy!,"WOMEN OF THE WORLD","$1000","Under 5 feet tall & all of about 90 pounds, this frail French chanteuse was nicknamed the ""Little Sparrow""","(Edith) Piaf"
5630,2009-02-13,Jeopardy!,"SWEET!","$800","Some pies have a top named for this garden structure","a lattice"
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW","$1000","Also a term in logic, it's the process by which a magnetic field is ordered into poles","induction"
5630,2009-02-13,Double Jeopardy!,"RUSSIAN SCIENTISTS","$400","Sergey Korolyov was instrumental in the success of this first artificial satellite of the Earth","Sputnik"
5630,2009-02-13,Double Jeopardy!,"CANADIAN FOOTBALL","$400","One of the 8 teams in the CFL is the Stampeders, who play for this city in the Canadian Rockies","Calgary"
5630,2009-02-13,Double Jeopardy!,"GUYANESE GEOGRAPHY","$400","Guyana is divided into 3 regions: a highland, an inland forest & a coastal plain along this ocean","the Atlantic"
5630,2009-02-13,Double Jeopardy!,"TURKISH LITERATURE","$400","The poem called the ""Garibnameh"" contains 11,000 masnavi, which we know as these rhymed 2-line units of verse","couplets"
5630,2009-02-13,Double Jeopardy!,"CHINESE CALENDAR ANIMALS","$400","This first sign is a nocturnal animal; those born under it work best in quiet hours; oo, you dirty...","rat"
5630,2009-02-13,Double Jeopardy!,"BRAZILIAN WORDS & PHRASES","$400","Unlike some, I like my women to be ""cranio"", this quality we also admire on ""Jeopardy!""","intelligence"
5630,2009-02-13,Double Jeopardy!,"RUSSIAN SCIENTISTS","$800","Rehovot in this country has an institute named for Russian-born Chaim Weizmann, who synthesized acetone","Israel"
5630,2009-02-13,Double Jeopardy!,"CANADIAN FOOTBALL","$800","Unlike the NFL, a CFL team gets this many downs in a series to advance the ball 10 yards","three"
5630,2009-02-13,Double Jeopardy!,"GUYANESE GEOGRAPHY","$800","Located at the mouth of the Demerara River, it's the capital & largest city","Georgetown"
5630,2009-02-13,Double Jeopardy!,"TURKISH LITERATURE","$800","A religious kaside poem praised God, this man or his son-in-law, Ali Ibn Abi Talib, the fourth caliph","Muhammad"
5630,2009-02-13,Double Jeopardy!,"CHINESE CALENDAR ANIMALS","$800","This wascally sign whose years include 1951 & 1999 shows bravery against high odds & is rarely be-Fudd-led","a rabbit"
5630,2009-02-13,Double Jeopardy!,"BRAZILIAN WORDS & PHRASES","$800","Forget about him, he met someone down at Ipanema Beach & now he's ""apaixonado"", this condition","in love"
5630,2009-02-13,Double Jeopardy!,"RUSSIAN SCIENTISTS","$1200","In the mid-18th c. Mikhail Lomonosov became the first scientist to record the freezing of this liquid metal","mercury"
5630,2009-02-13,Double Jeopardy!,"CANADIAN FOOTBALL","$1200","French for ""red"", it's the term used for the point that is scored if a punt goes out of the end zone untouched","rouge"
5630,2009-02-13,Double Jeopardy!,"GUYANESE GEOGRAPHY","$1200","Spectacular waterfalls in Guyana include one named for a British king of this name, who ruled 1901-10","Edward"
5630,2009-02-13,Double Jeopardy!,"TURKISH LITERATURE","$1200","Sultan Abdulhamid II's censorship hindered Ottoman writers until this ""youthful"" group's 1908 revolution","the Young Turks"
5630,2009-02-13,Double Jeopardy!,"CHINESE CALENDAR ANIMALS","$1200","This sign for 2006 shows devotion to family; aren't you a good sign? Yes you are! Good sign!","the dog"
5630,2009-02-13,Double Jeopardy!,"BRAZILIAN WORDS & PHRASES","$1200","Cousin Fred said he was Napoleon last night; I'm afraid he might be ""maluco"", this","crazy"
5630,2009-02-13,Double Jeopardy!,"RUSSIAN SCIENTISTS","$1600","Lev Landau won a 1962 Nobel Prize for working in low-temperature physics, also known as this","cryogenics"
5630,2009-02-13,Double Jeopardy!,"CANADIAN FOOTBALL","$1600","This former Boston College & New England Patriots QB was the CFL's most outstanding player 6 times","Doug Flutie"
5630,2009-02-13,Double Jeopardy!,"GUYANESE GEOGRAPHY","$3,000","One of Guyana's largest cities, it's also an old name for New York City","New Amsterdam"
5630,2009-02-13,Double Jeopardy!,"TURKISH LITERATURE","$1600","Peter Ustinov directed & starred in the film version of the Yasar Kemal novel ""Memed, My"" this predatory bird","Hawk"
5630,2009-02-13,Double Jeopardy!,"CHINESE CALENDAR ANIMALS","$1600","1967 folks ""flock"" to this sign that represents the essence of the Yin, the feminine passive principle","the sheep"
5630,2009-02-13,Double Jeopardy!,"BRAZILIAN WORDS & PHRASES","$1600","If you want another drink, hand over some ""grana"", this; I'm not covering for you anymore after last night","money"
5630,2009-02-13,Double Jeopardy!,"RUSSIAN SCIENTISTS","$2000","(<a href=""http://www.j-archive.com/media/2009-02-13_DJ_20.jpg"" target=""_blank"">Kelly of the Clue Crew shows the periodic table on the monitor.</a>)  In devising the periodic table, Mendeleev laid out the elements in rows & columns to show the different relationships when read each way; he's said to have been inspired by a version of this card game","solitaire"
5630,2009-02-13,Double Jeopardy!,"CANADIAN FOOTBALL","$2000","The Alouettes play their home games at Molson Stadium on the campus of this Montreal university","McGill"
5630,2009-02-13,Double Jeopardy!,"GUYANESE GEOGRAPHY","$2000","Guyana has had a long-standing border dispute with this small country to its southeast","Suriname"
5630,2009-02-13,Double Jeopardy!,"TURKISH LITERATURE","$2000","Seyid Imadeddin Nesimi wrote 2 of these poetry collections, also a word from Turkish for a couch","divan"
5630,2009-02-13,Double Jeopardy!,"CHINESE CALENDAR ANIMALS","$2,500","The only 2-letter sign, it represents solid dependability, method & routine","the ox"
5630,2009-02-13,Double Jeopardy!,"BRAZILIAN WORDS & PHRASES","$2000","That very blond guy you met at carnival is called an ""alemao"", literally a man from this country","Germany"
5630,2009-02-13,Final Jeopardy!,"CLASSIC MOVIE CHARACTERS","None","The parents of this 1942 film character are an unnamed mother & a father known as ""the great prince of the forest""","Bambi"
4595,2004-07-23,Jeopardy!,"THE BIG BANGLADESH","$200","Over 80% of those in Bangladesh follow this religion","Islam"
4595,2004-07-23,Jeopardy!,"WHO'S THE MRS.?","$200","Mrs. Brad Pitt","Jennifer Aniston"
4595,2004-07-23,Jeopardy!,"TRANSPORTATION","$200","The twin rotor type of this has 2 main rotors going in opposite directions, so it doesn't need a tail rotor","a helicopter"
4595,2004-07-23,Jeopardy!,"MYTHELLANEOUS","$200","The mythical Sumerian hero Utnapishtim built a big vessel at God's urging & thereby survived this catastrophe","a flood"
4595,2004-07-23,Jeopardy!,"NOW YOU'RE TALKING MY LANGUAGE","$200","(<a href=""http://www.j-archive.com/media/2004-07-23_J_16.wmv"">Sofia of the Clue Crew delivers the clue in a tongue foreign to us but familiar to her.</a>)  Spoken by about 9 million people worldwide it's the Scandinavian language I'm speaking","Swedish"
4595,2004-07-23,Jeopardy!,"BIRD HUNTING","$200","The stars of the movie ""Network"" include Faye Dunaway, Beatrice Straight & Peter Finch","a finch"
4595,2004-07-23,Jeopardy!,"THE BIG BANGLADESH","$400","About two-thirds of all Bangladeshis work in agriculture, mostly farming this product","rice"
4595,2004-07-23,Jeopardy!,"WHO'S THE MRS.?","$400","Mrs. Tim McGraw","Faith Hill"
4595,2004-07-23,Jeopardy!,"TRANSPORTATION","$400","There are no knife or spoon varieties of these vehicles used in warehouses to raise & carry merchandise","forklifts"
4595,2004-07-23,Jeopardy!,"MYTHELLANEOUS","$400","Lotis, later turned into the lotus tree, was one of these female spirits of nature","a nymph"
4595,2004-07-23,Jeopardy!,"NOW YOU'RE TALKING MY LANGUAGE","$400","""Namaste"" is a greeting in this official language of India used by over a quarter of a billion speakers","Hindi"
4595,2004-07-23,Jeopardy!,"BIRD HUNTING","$400","One of the cardinal rules of e-mail listed on insiderreports.com is to turn off your Caps-Lock","a cardinal"
4595,2004-07-23,Jeopardy!,"THE BIG BANGLADESH","$600","The green on the flag of Bangladesh represents its lush vegetation; the red circle in the middle is this","the sun"
4595,2004-07-23,Jeopardy!,"WHO'S THE MRS.?","$600","Mrs. James Carville","(Mary) Matalin"
4595,2004-07-23,Jeopardy!,"TRANSPORTATION","$600","The U.S. U-2, first built in the 1950s, was an airplane; the German U-1, first built in the 1910s, was one of these","a submarine"
4595,2004-07-23,Jeopardy!,"MYTHELLANEOUS","$600","In Zuni myth, a kachina named Paiyatemu attracted these colorfully winged insects when she played the flute","butterflies"
4595,2004-07-23,Jeopardy!,"NOW YOU'RE TALKING MY LANGUAGE","$600","The official language of Niger, it's a remnant of its colonial times","French"
4595,2004-07-23,Jeopardy!,"BIRD HUNTING","$600","At NYU, Martin Scorsese taught future filmmakers Spike Lee & Oliver Stone","a martin"
4595,2004-07-23,Jeopardy!,"THE BIG BANGLADESH","$800","After India was partitioned in 1947, what would later become Bangladesh was the ""East"" part of this country","Pakistan"
4595,2004-07-23,Jeopardy!,"WHO'S THE MRS.?","$800","Mrs. Maury Povich","Connie Chung"
4595,2004-07-23,Jeopardy!,"TRANSPORTATION","$600","In 1994 the trip across this body of water was cut from a little more than an hour to about 35 minutes","the English Channel"
4595,2004-07-23,Jeopardy!,"MYTHELLANEOUS","$800","This goddess after whom a major city in Greece is named sprang from the head of Zeus","Athena"
4595,2004-07-23,Jeopardy!,"NOW YOU'RE TALKING MY LANGUAGE","$800","The official language of Andorra, it's the second-most spoken language in Spain","Catalan"
4595,2004-07-23,Jeopardy!,"BIRD HUNTING","$800","The third rail in a subway system is the one with the juice & should be avoided like a touchy subject","a rail"
4595,2004-07-23,Jeopardy!,"THE BIG BANGLADESH","$1000","In the 1960s, Louis Kahn designed the Parliament building <a href=""http://www.j-archive.com/media/2004-07-23_J_25.jpg"" target=""_blank"">seen here</a> in this capital","Dhaka"
4595,2004-07-23,Jeopardy!,"WHO'S THE MRS.?","$1000","Mrs. Blake Edwards","Julie Andrews"
4595,2004-07-23,Jeopardy!,"TRANSPORTATION","$1000","The Kearsarge was the only one of these not named for a U.S. state","a battleship"
4595,2004-07-23,Jeopardy!,"MYTHELLANEOUS","$1000","Riding this winged horse made it possible for Bellerophon to approach & kill the chimera","Pegasus"
4595,2004-07-23,Jeopardy!,"NOW YOU'RE TALKING MY LANGUAGE","$1000","Felipe Guaman Poma de Ayala is a well-known writer in this language of the Incas","Quechua"
4595,2004-07-23,Jeopardy!,"BIRD HUNTING","$1000","The Academy of Pro Players Power Hitting Baseball Camp can help you with bat speed, bunting & hitting the curve","a bunting"
4595,2004-07-23,Double Jeopardy!,"OSCARS OF THE '70s","$400","No relation to the Lakers' center, she's the youngest ever to win a Supporting Actress Oscar","Tatum O'Neal"
4595,2004-07-23,Double Jeopardy!,"THE STING","$400","Most bar recipes for the stinger call for the white version of this potent potable, not the green","crème de menthe"
4595,2004-07-23,Double Jeopardy!,"""ROCK""Y","$400","""SF Sorrow"" by The Pretty Things was the first of these works; ""Tommy"" came soon after","a rock opera"
4595,2004-07-23,Double Jeopardy!,"THE GODFATHER","$400","This S.F. Giant, Barry Bonds' godfather, got his nickname from his unique greetings to fans","Say Hey Willie Mays"
4595,2004-07-23,Double Jeopardy!,"DEAR JUNTA","$400","Shortly after the death of Gen. Omar Torrijos, Manuel Noriega controlled the junta that ruled this country","Panama"
4595,2004-07-23,Double Jeopardy!,"THE FRENCH CONNECTION","$400","From Old French, its [sic] what we call the person who runs the roulette table","croupier"
4595,2004-07-23,Double Jeopardy!,"OSCARS OF THE '70s","$800","Colorful actor <a href=""http://www.j-archive.com/media/2004-07-23_DJ_02.jpg"" target=""_blank"">seen here</a> who won Best Supporting Actor in 1973","Joel Grey"
4595,2004-07-23,Double Jeopardy!,"THE STING","$800","Singer/actor Sting played Feyd-Rautha in this David Lynch film based on a Frank Herbert novel","Dune"
4595,2004-07-23,Double Jeopardy!,"""ROCK""Y","$800","National Guard troops escorted black students to class in this southern state capital in August 1959","Little Rock"
4595,2004-07-23,Double Jeopardy!,"THE GODFATHER","$800","After the death of his mother, this future poet was taken in by his godfather John Allan in 1811","(Edgar Allan) Poe"
4595,2004-07-23,Double Jeopardy!,"DEAR JUNTA","$6,200","The ""Juntas Provinciales"" organized the Spanish resistance to this man's 1808 invasion","Napoleon (Bonaparte)"
4595,2004-07-23,Double Jeopardy!,"THE FRENCH CONNECTION","$800","Campari & Pernod are good options for this pre-meal potent potable","apéritif"
4595,2004-07-23,Double Jeopardy!,"OSCARS OF THE '70s","$1200","Of Jack Nicholson's 5 nominations in the 1970s, this was the only movie for which he won","One Flew Over the Cuckoo's Nest"
4595,2004-07-23,Double Jeopardy!,"THE STING","$1200","The creature known as this ""false"" arachnid has venomous pincers & no tail","a scorpion"
4595,2004-07-23,Double Jeopardy!,"""ROCK""Y","$1200","Also known as the Mosque of Omar, it was home to the Knights Templar during the Crusades","the Dome of the Rock"
4595,2004-07-23,Double Jeopardy!,"THE GODFATHER","$1200","He was the royal godfather to the son of French playwright Moliere","King Louis XIV"
4595,2004-07-23,Double Jeopardy!,"DEAR JUNTA","$1200","This former priest was ousted in Feb. 2004, even after a U.S.-brokered deal in 1994 with the Haitian junta kept him in power","Aristide"
4595,2004-07-23,Double Jeopardy!,"OSCARS OF THE '70s","$10,000","For her portrayal of Greta Ohlsson in a 1974 mystery, this legendary actress scored her third Oscar","Ingrid Bergman"
4595,2004-07-23,Double Jeopardy!,"THE STING","$1600","The WNBA team belonging to this southern city is known as The Sting","Charlotte"
4595,2004-07-23,Double Jeopardy!,"""ROCK""Y","$1600","Also called halite, this common mineral can be formed by the drying of enclosed bodies of seawater","rock salt"
4595,2004-07-23,Double Jeopardy!,"THE GODFATHER","$1600","After a mock funeral for this counterculture icon, his goddaughter, Winona Ryder, moved in with him","Timothy Leary"
4595,2004-07-23,Double Jeopardy!,"DEAR JUNTA","$1600","After the junta released activist Aung San Suu Kyi to house arrest, Japan restored aid to this country","Burma (or Myanmar)"
4595,2004-07-23,Double Jeopardy!,"THE FRENCH CONNECTION","$1600","A homophone for the French word for ""wheel"", you need a good one to make gumbo","a roux"
4595,2004-07-23,Double Jeopardy!,"OSCARS OF THE '70s","$2000","This son of a famous French impressionist painter received an honorary Oscar in 1975","Jean Renoir"
4595,2004-07-23,Double Jeopardy!,"THE STING","$2000","This famous FBI sting derived its name from one its fictitious enterprises, Abdul Enterprises","Abscam"
4595,2004-07-23,Double Jeopardy!,"""ROCK""Y","$2000","This peninsula in the borough of Queens is one of the principal resort areas for New Yorkers","Rockaway Beach (or Peninsula)"
4595,2004-07-23,Double Jeopardy!,"THE GODFATHER","$2000","This British philosopher who won a Nobel Prize in 1950 was the godchild of John Stuart Mill","Bertrand Russell"
4595,2004-07-23,Double Jeopardy!,"DEAR JUNTA","$2000","In 1998 Nigerian-led forces captured Freetown, ousting the junta that controlled this African country","Sierra Leone"
4595,2004-07-23,Double Jeopardy!,"THE FRENCH CONNECTION","$2000","From the French for ""to sort"" comes the word for this process of treating patients based on need","triage"
4595,2004-07-23,Final Jeopardy!,"SHAKESPEARE","None","2 of the 4 Shakespeare plays in which ghosts appear on stage","(2 of) Hamlet, Julius Caesar, Macbeth, Richard III"
3214,1998-07-16,Jeopardy!,"5-LETTER CAPITALS","$100","12 avenues radiate from Place Charles de Gaulle in this city","Paris"
3214,1998-07-16,Jeopardy!,"SPORTS","$100","This Florida-born women's great who retired in 1989 wrote the World Book Encyclopedia article on tennis","Chris Evert"
3214,1998-07-16,Jeopardy!,"PRE-COLUMBIAN CULTURES","$100","Probably the biggest big game the Clovis culture went after 11,200 years ago, it was woolly","Mammoth"
3214,1998-07-16,Jeopardy!,"20th CENTURY INVENTION","$100","3M's Richard Drew invented it in 1930 to have something to seal the cellophane of food products","Scotch tape"
3214,1998-07-16,Jeopardy!,"ON THE MOVE","$100","Long, flat-bottomed & painted a somber black, they're the traditional taxis of Venice","Gondolas"
3214,1998-07-16,Jeopardy!,"DOUBLE TALK","$100","In the familiar jokes, it precedes ""Who's there?""","Knock Knock"
3214,1998-07-16,Jeopardy!,"5-LETTER CAPITALS","$200","Bridges crossing the Nile River in this capital include El Gama'a & El Giza","Cairo"
3214,1998-07-16,Jeopardy!,"SPORTS","$200","In 1984 this quarterback became the first Boston College player to win the Heisman Trophy","Doug Flutie"
3214,1998-07-16,Jeopardy!,"PRE-COLUMBIAN CULTURES","$200","The Folsom culture about 10,900 years ago had a fluted type of this weapon & a ""thrower"" for it","Spear"
3214,1998-07-16,Jeopardy!,"20th CENTURY INVENTION","$200","Newsweek reports Westinghouse made one in 1952 that played ""How Dry I Am"" at the end of each cycle","Clothes dryer"
3214,1998-07-16,Jeopardy!,"ON THE MOVE","$200","In 1980 the U.S. government loaned this auto company $1.5 billion; the loans were repaid within 3 years","Chrysler"
3214,1998-07-16,Jeopardy!,"DOUBLE TALK","$200","It's a sailor's way of saying to a superior ""I understand & will obey""","Aye-Aye"
3214,1998-07-16,Jeopardy!,"5-LETTER CAPITALS","$300","Haiphong near the Gulf of Tonkin serves as this city's main port","Hanoi"
3214,1998-07-16,Jeopardy!,"SPORTS","$300","Babe Ruth's father once operated a saloon on what is now center field in this Baltimore ballpark","Oriole Park at Camden Yards"
3214,1998-07-16,Jeopardy!,"PRE-COLUMBIAN CULTURES","$300","The Anasazi, a word from this Indian language for ""ancient ones"", lived in what's now the 4 Corners area","Navajo"
3214,1998-07-16,Jeopardy!,"20th CENTURY INVENTION","$300","In 1939 the Hydra-Matic system made this automatic in the Oldsmobile","Transmission"
3214,1998-07-16,Jeopardy!,"ON THE MOVE","$300","This U.S. city has more miles of subway than any other subway system in the Western Hemisphere","New York City"
3214,1998-07-16,Jeopardy!,"DOUBLE TALK","$300","This full, loose women's garment with a bright print is traditional attire in Hawaii","Muumuu"
3214,1998-07-16,Jeopardy!,"5-LETTER CAPITALS","$400","The ancient Greeks called this Jordanian capital Philadelphia","Amman"
3214,1998-07-16,Jeopardy!,"SPORTS","$400","In the 1997 Belmont Stakes, Touch Gold dashed this ""charmed"" horse's Triple Crown bid","Silver Charm"
3214,1998-07-16,Jeopardy!,"PRE-COLUMBIAN CULTURES","$400","The Adena-Hopewell culture in the Ohio area was known for building these, both the burial & effigy types","Mounds"
3214,1998-07-16,Jeopardy!,"20th CENTURY INVENTION","$400","In 1983 the first U.S. commercial call on one of these was from Chicago to a descendant of Bell in Germany","Cellular phone"
3214,1998-07-16,Jeopardy!,"ON THE MOVE","$400","In Britain, it's a kitchen on a ship's deck; in the U.S., it's traditionally the last car on a freight train","Caboose"
3214,1998-07-16,Jeopardy!,"DOUBLE TALK","$400","It's a hand-beaten drum used by American Indians","Tom-tom"
3214,1998-07-16,Jeopardy!,"5-LETTER CAPITALS","$500","In 1809 one of the first revolts for independence in Latin America broke out in this Ecuadoran capital","Quito"
3214,1998-07-16,Jeopardy!,"SPORTS","$500","National Hockey League team whose logo is seen here: (knife through a ""B"")","Buffalo Sabres"
3214,1998-07-16,Jeopardy!,"PRE-COLUMBIAN CULTURES","$500","Warriors of this Yucatan civilization battle in the computer-enhanced mural seen here:","Mayans"
3214,1998-07-16,Jeopardy!,"20th CENTURY INVENTION","$500","They were invented in 1947 & by the 1990s millions were being placed on a single chip","Transistors"
3214,1998-07-16,Jeopardy!,"ON THE MOVE","$500","When it opened, it cut the distance from London to Bombay by 5,100 miles","Suez Canal"
3214,1998-07-16,Jeopardy!,"DOUBLE TALK","$500","He's Barney & Betty Rubble's noisy son","Bamm-Bamm"
3214,1998-07-16,Double Jeopardy!,"DIARIES","$200","The diary of this woman, wife of a famous aviator, describes the kidnapping of her son","Anne Morrow Lindbergh"
3214,1998-07-16,Double Jeopardy!,"TOUGH MOVIE TRIVIA","$200","Kurt Russell, who later played Elvis, was in the 1963 Elvis film ""It Happened"" here","At the World's Fair"
3214,1998-07-16,Double Jeopardy!,"""O"" YOU ANIMAL!","$200","The Pacific species of this has an arm span of up to 33 feet","Octopus"
3214,1998-07-16,Double Jeopardy!,"INTERIOR DESIGN","$200","The barrel species of this spiny plant can bring a touch of the desert into your home","Cactus"
3214,1998-07-16,Double Jeopardy!,"NAME THE OPERA","$200","(""Habanera"")","""Carmen"""
3214,1998-07-16,Double Jeopardy!,"PEOPLE WHO BECAME WORDS","$200","Don't lose your head trying to name this execution device named after a French doctor","Guillotine"
3214,1998-07-16,Double Jeopardy!,"DIARIES","$400","Fittingly, Samuel Pepys began keeping his famous diary on this date in 1660","January 1"
3214,1998-07-16,Double Jeopardy!,"TOUGH MOVIE TRIVIA","$400","It's what you wear to protect yourself against the effects of the device seen here:","Sunglasses"
3214,1998-07-16,Double Jeopardy!,"""O"" YOU ANIMAL!","$400","""Cool"" cat seen here:","Ocelot"
3214,1998-07-16,Double Jeopardy!,"INTERIOR DESIGN","$400","Some 18th C. chairs had footrests to accommodate the swollen feet of sufferers from this disease","Gout"
3214,1998-07-16,Double Jeopardy!,"NAME THE OPERA","$400","(Audio clip in Italian from opera about clowns)","""Pagliacci"""
3214,1998-07-16,Double Jeopardy!,"PEOPLE WHO BECAME WORDS","$400","Up on the highwire you might wear this bodysuit named for a famous 19th century trapeze artist","Leotard"
3214,1998-07-16,Double Jeopardy!,"DIARIES","$600","""My Name Escapes Me"" is ""The Diary of A Retiring Actor"" by this portrayer of Obi-Wan Kenobi","Sir Alec Guinness"
3214,1998-07-16,Double Jeopardy!,"TOUGH MOVIE TRIVIA","$600","Actor in common to the coming-to-California films ""True Romance"" & ""Kalifornia""","Brad Pitt"
3214,1998-07-16,Double Jeopardy!,"""O"" YOU ANIMAL!","$600","It ""coughs"" out sediment by clapping its shell shut","Oyster"
3214,1998-07-16,Double Jeopardy!,"INTERIOR DESIGN","$600","China & India provide many of the ""imports"" in the name of this Texas-based home furnishings retailer","Pier 1 Imports"
3214,1998-07-16,Double Jeopardy!,"NAME THE OPERA","$600","(""La Dona e Mobile"")","""Rigoletto"""
3214,1998-07-16,Double Jeopardy!,"PEOPLE WHO BECAME WORDS","$600","This term for artillery fragments is named for a British officer who invented a new kind of shell","Shrapnel"
3214,1998-07-16,Double Jeopardy!,"DIARIES","$800","This creator of Peter Rabbit devised a private code for the journals she kept in her youth","Beatrix Potter"
3214,1998-07-16,Double Jeopardy!,"TOUGH MOVIE TRIVIA","$800","1996's ""Trainspotting"" was about the underground drug life in this city","Edinburgh"
3214,1998-07-16,Double Jeopardy!,"""O"" YOU ANIMAL!","$800","They might swing through the trees asking ""What's Sumatra?  Nothing, what's Sumatra with you?""","Orangutan"
3214,1998-07-16,Double Jeopardy!,"INTERIOR DESIGN","$800","Type of chair seen here named for its 20th C. designer:","Eames Chair"
3214,1998-07-16,Double Jeopardy!,"NAME THE OPERA","$800","(""Triumph March"")","""Aida"""
